url_length,has_ip,has_at_symbol,num_hyphens,num_subdomains,has_password_field,has_hidden_iframe,suspicious_form_action,script_to_content_ratio,label
87,0,0,4,1,0,0,0,0.03633777317987844,0
36,0,0,1,1,1,0,0,0.6191904047976012,1
54,0,0,1,1,0,0,0,0.15985842181969603,0
77,0,0,4,3,0,0,0,35977.5,1
76,0,0,1,0,1,0,1,0.2518518518518518,1
184,0,0,0,1,1,0,0,0.0017421602787456446,1
43,0,0,0,1,0,0,0,0.022634104380317467,0
48,0,0,1,1,0,0,0,1.1774452911976507,0
49,0,0,0,1,1,0,0,0.7507692307692307,0
37,0,0,1,1,0,0,0,8.539764868603044,1
68,0,0,3,1,0,0,0,4.331244000225873,0
40,0,0,1,2,0,0,0,0.0,1
107,0,0,7,1,0,0,0,0.5327868852459017,0
59,0,0,0,1,0,0,0,0.6681636120888458,0
69,0,0,4,1,0,0,0,3.339066653036189,0
73,0,0,0,1,1,0,0,0.43508500772797526,1
106,0,0,0,0,1,0,0,1.5476190476190477,1
115,0,0,3,2,0,0,0,12.851851851851851,1
75,0,0,6,1,0,0,0,2.655776892430279,0
70,0,0,0,1,0,0,0,5.26056338028169,1
58,0,0,0,1,0,0,1,1.1935483870967742,0
54,0,0,3,1,0,0,0,0.147716883991724,0
83,0,0,3,1,0,0,0,0.0019342359767891683,1
28,0,0,0,0,0,0,0,0.0,0
66,0,0,6,1,0,0,0,2.593059608170071,0
34,0,0,1,0,0,0,0,0.0,0
75,0,0,3,1,0,1,0,2.5948938229777965,0
47,0,0,0,1,0,0,0,11.166666666666666,1
52,0,0,2,1,0,0,0,0.0,1
180,0,0,11,1,1,0,0,0.004392386530014641,1
45,0,0,0,1,0,0,1,0.03207778111360015,0
42,0,0,0,0,0,0,0,0.9375749400479616,0
124,0,0,10,1,0,0,0,1.9465677179962895,0
79,0,0,6,0,0,0,1,2.484208448480063,0
63,0,0,3,1,0,0,0,0.034512157691914194,0
38,0,0,0,1,0,0,0,0.014652014652014652,0
82,0,0,8,2,0,0,0,0.3363031914893617,0
39,0,0,0,1,1,0,0,83.36637554585153,1
27,0,0,0,1,0,0,0,14.768558951965066,1
82,0,0,1,1,0,0,0,1.015111965929386,0
33,0,0,1,1,1,0,0,0.5524861878453039,1
48,0,0,1,0,1,1,1,0.6838857301345167,1
30,0,0,0,1,1,1,0,4.192668371696505,0
43,0,0,0,1,0,0,0,707.52625,0
63,0,0,3,2,0,0,0,0.07142857142857142,0
71,0,0,0,0,0,0,0,1.0169491525423728,1
62,0,0,2,1,0,0,0,2.7755885243599945,0
113,0,0,1,1,0,0,0,50.58965896589659,1
809,0,0,3,1,1,0,0,3.5755182625863773,1
127,0,0,4,1,1,0,0,0.4896073903002309,1
52,0,0,1,1,0,0,0,233.37226775956285,0
34,0,0,0,1,0,0,0,9.956958393113343,1
46,0,0,1,0,0,0,0,0.19925757394324034,0
23,0,0,0,1,0,0,0,1.6355932203389831,1
61,0,0,1,1,0,0,0,0.1957345420734542,0
31,0,0,0,2,0,0,0,0.0,1
110,0,0,8,1,1,0,0,0.5224134992329982,0
33,0,0,0,1,1,0,1,0.0774189471023194,1
61,0,0,2,0,0,0,0,0.008086253369272238,1
39,0,0,0,0,0,0,0,0.0,1
113,0,0,9,1,0,1,0,1.700298547971231,0
49,0,0,2,0,0,0,0,0.19423347881370495,0
43,0,0,1,1,0,0,0,9.432432432432432,1
60,0,0,0,1,0,0,0,13.63887397407379,0
43,0,0,0,2,0,0,0,3.027934936350778,0
30,0,0,0,0,0,0,0,0.656886188845085,0
47,0,0,0,1,1,0,0,6.935701163502755,1
51,0,0,1,1,0,1,0,0.36794048021643555,0
36,0,0,0,0,0,0,0,0.7050524934383202,0
40,0,0,0,1,0,1,0,14.815749503446664,0
77,0,0,6,1,0,0,0,0.49615384615384617,0
39,0,0,0,1,0,0,0,4.166666666666667,1
87,0,0,0,1,1,0,0,28.039086517347386,0
39,0,0,0,1,0,0,0,0.6014664494149015,0
94,0,0,4,1,1,0,0,0.029016533825176206,1
49,0,0,1,0,0,1,0,0.46657864840799534,0
32,0,0,1,0,0,1,0,1.7845870055339208,0
109,0,0,10,1,0,0,0,0.5666374249274579,0
26,0,0,0,1,0,0,0,0.1768478435145102,0
62,0,0,7,1,0,0,0,0.9308755760368663,0
108,0,0,8,1,0,1,0,2.1094319009468316,0
66,0,0,1,0,0,0,0,0.2536876907426246,1
229,0,0,0,0,0,0,0,2.481675392670157,1
78,0,0,3,1,0,1,1,2.9149026248941574,0
60,0,0,1,0,0,0,0,8.505165289256198,1
65,0,0,0,1,0,1,0,0.2664091126334236,0
22,0,0,0,0,0,0,0,1.0035601265822784,0
215,0,0,0,0,0,0,0,5.576470588235294,1
45,0,0,1,3,0,0,0,0.0,1
44,0,0,2,1,1,0,0,0.28245749613601234,0
43,0,0,0,1,0,0,0,580.335085413929,0
36,0,0,2,1,1,0,0,0.6191904047976012,1
66,0,0,5,0,0,1,0,1.831205866376969,0
69,0,0,0,1,0,0,0,0.763160774871402,0
18,0,0,0,0,0,0,0,6.756410256410256,0
61,0,0,2,1,0,0,0,1.4907014430125782,0
40,0,0,0,1,0,1,0,0.21155459666786527,0
62,0,0,3,1,0,0,0,1.2662685962959215,0
51,0,0,0,1,0,0,0,0.06347593801163756,0
27,0,0,0,2,0,0,0,1.6355932203389831,1
49,0,0,0,1,0,0,0,0.07582091921784458,0
44,0,0,0,0,1,0,0,0.09015174465038142,0
50,0,0,1,1,0,0,0,1.0080735590939673,0
152,0,1,5,1,1,0,0,16.23235294117647,1
24,0,0,0,0,1,0,0,0.11058014755197854,1
42,0,0,2,0,1,0,0,0.9778225806451613,1
36,0,0,1,0,0,0,0,0.18493323255228017,1
75,0,0,4,1,0,0,0,0.0,0
52,0,0,0,0,0,0,0,0.14285714285714285,0
31,0,0,0,1,0,0,0,0.28079014715291106,1
33,0,0,0,1,0,0,0,0.0,1
42,0,0,0,1,1,0,0,0.001932367149758454,0
98,0,0,0,2,0,0,0,0.2469380403458213,0
27,0,0,1,1,0,0,0,0.36525047558655677,1
49,0,0,1,1,0,1,0,0.8188655810102126,0
71,0,0,3,1,0,1,0,3.2293123723463513,0
33,0,0,0,1,0,0,0,0.0,0
30,0,0,2,1,1,0,0,239.50819672131146,1
119,0,0,11,1,0,0,0,0.9728612756578041,0
27,0,0,0,0,0,0,0,0.18493323255228017,1
34,0,0,0,1,0,1,0,0.2715187159223182,0
42,0,0,1,0,0,0,0,26.333333333333332,1
37,0,0,0,1,0,0,0,0.00011297041587234344,0
46,0,0,1,0,0,0,0,0.007159904534606206,1
86,0,0,1,0,1,0,0,2.1733333333333333,1
51,0,0,1,1,0,0,0,0.32797750552319743,0
79,0,0,7,2,0,0,0,1.5488721804511278,0
20,0,0,0,1,0,1,0,1.1458094144661308,0
260,0,0,0,0,0,0,0,1.020637898686679,1
69,0,0,5,1,0,0,0,0.6576302162656107,0
52,0,0,1,0,1,0,0,2.0066334991708126,1
65,0,0,7,1,0,1,0,1.3021192705766387,0
42,0,0,0,1,0,0,0,0.0,1
36,0,0,1,0,0,0,0,0.0,1
46,0,0,1,4,0,0,0,0.0,1
106,0,0,10,1,0,0,0,0.3919835743617211,0
95,0,0,1,1,1,0,0,0.0,1
78,0,0,4,1,0,0,0,0.0,0
53,0,0,0,1,1,0,0,0.0,1
31,0,0,0,0,0,0,0,0.39496190328098274,0
80,0,0,6,1,0,0,0,2.3476946334089193,0
41,0,0,2,0,1,0,0,0.6191904047976012,1
55,0,0,2,1,0,0,0,0.5732490897408439,0
53,0,0,1,2,1,0,0,0.0,1
58,0,0,0,1,0,1,0,1.1074792243767313,0
19,0,0,0,1,0,0,0,16.165467625899282,0
68,0,0,1,1,0,0,0,1.1242584575917909,0
78,0,0,4,0,0,0,0,0.8697500644163876,0
70,0,0,5,0,0,0,0,2.932523544520548,0
75,0,0,6,0,0,0,0,0.0,0
28,0,0,0,0,0,0,0,0.6265117382025136,0
50,0,0,2,1,1,0,0,0.6191904047976012,1
20,0,0,0,0,0,0,0,2.3004626247869493,0
53,0,0,1,1,0,0,0,1.2658154381892048,0
130,0,0,14,1,0,0,0,0.14285714285714285,0
35,0,0,0,1,0,0,0,0.059573161369568556,0
31,0,0,0,0,0,0,0,0.9359981515711645,0
34,0,0,0,3,0,0,0,0.0,1
96,0,0,5,1,0,0,0,2.3288503253796096,0
132,0,0,1,1,0,0,0,0.0,1
64,0,0,4,1,0,0,1,0.38075842696629214,0
79,0,0,1,1,0,0,0,0.3095359771054783,0
73,0,0,3,2,0,1,0,0.04876732049667087,0
55,0,0,0,1,0,0,0,0.11754530477759473,0
230,0,0,0,0,0,0,0,0.6181818181818182,1
60,0,0,0,2,0,0,0,0.03538209009666241,0
43,0,0,0,1,0,1,0,0.42514052120592744,0
52,0,0,0,2,1,0,0,0.05649202733485194,1
33,0,0,0,0,1,0,0,3.1790945406125166,0
73,0,0,4,1,0,1,0,3.612152186257808,0
75,0,0,4,2,0,0,0,0.025358981487374102,0
37,0,0,0,0,1,0,0,0.6191904047976012,1
25,0,0,0,1,0,0,0,2.0407149001242475,0
24,0,0,0,1,0,1,0,0.2668391101914123,0
47,0,0,1,1,0,0,0,11.280110360440027,0
54,0,0,3,0,0,0,0,10.575324431070152,0
62,0,0,0,1,0,0,1,0.8252887177968611,0
53,0,0,0,2,1,0,0,0.004561003420752566,1
38,0,0,1,0,0,0,1,126.78757980266977,1
51,0,0,2,0,0,0,0,8.552238805970148,0
98,0,0,9,1,0,1,0,0.950010886131069,0
56,0,0,1,2,1,0,1,0.0,1
53,0,0,0,1,0,0,0,0.0,0
74,0,0,5,0,1,1,0,3.654602595296026,0
55,0,0,0,3,0,0,0,0.0,1
44,0,0,1,2,1,0,0,0.0,1
219,0,0,0,0,0,0,0,5.576470588235294,1
39,0,0,0,1,0,0,0,0.0,0
37,0,0,0,1,1,0,0,0.26441881100266196,1
47,0,0,2,2,0,0,0,0.8503274087932647,0
43,0,0,1,1,0,1,0,0.10036374078682875,0
29,0,0,0,0,0,0,0,0.377685711532903,0
45,0,0,1,0,0,0,0,0.08439599442261377,0
66,0,0,0,1,0,0,0,10.565329883570504,1
52,0,0,1,1,0,0,0,16.56342412451362,1
119,0,0,1,0,0,0,0,3.7419354838709675,1
75,0,0,0,0,1,0,0,0.03359173126614987,1
52,0,0,1,1,0,1,0,1.2230878186968839,0
49,0,0,1,1,0,0,0,0.33463070238957277,0
140,0,0,4,1,1,0,1,33.9622641509434,1
44,0,0,0,1,1,0,0,21.44402985074627,1
33,0,0,0,1,0,0,0,0.03972455176880324,0
23,0,0,0,2,0,0,0,3.5777646363098756,0
92,0,0,11,0,0,0,0,22.517663518712837,0
46,0,0,0,1,0,0,0,1.64619211634137,0
32,0,0,0,0,0,0,0,2.156664896441848,0
86,0,0,0,1,1,0,0,26.458643507030605,0
25,0,0,0,2,0,0,0,0.8661505376344086,0
29,0,0,0,2,0,1,0,1.1505582903109617,0
59,0,0,2,0,1,0,0,1.1132075471698113,1
32,0,0,0,1,0,0,0,8.426315789473684,0
51,0,0,0,4,1,0,0,0.00333889816360601,1
104,0,0,8,1,1,0,0,0.9465541490857946,0
37,0,0,0,1,0,0,0,6.405146746065504,0
184,0,0,0,1,1,0,0,0.0017421602787456446,1
116,0,0,0,3,1,0,0,0.013736263736263736,1
42,0,0,1,1,0,0,0,0.0,1
179,0,0,1,1,1,0,0,0.0,1
71,0,0,6,1,1,1,0,0.9122999342249507,0
48,0,0,0,1,0,0,0,7.521319388576026,0
73,0,0,0,0,0,0,0,1.269963465553236,0
39,0,0,0,2,0,1,0,2.564440611138492,0
43,0,0,0,0,1,0,0,0.6123737373737373,1
31,0,0,0,0,0,0,0,0.7883211678832117,0
61,0,0,1,1,0,0,0,8.98998786407767,0
64,0,0,2,1,0,0,0,0.12274707439993167,0
46,0,0,0,1,1,0,0,4.680327868852459,0
51,0,0,0,2,0,0,0,0.2563428686950369,0
27,0,0,0,1,0,0,0,67.78138847858197,0
48,0,0,1,2,0,0,0,0.0,1
96,0,0,12,1,0,0,0,1.391846273695144,0
49,0,0,0,1,0,0,0,0.49751839808317644,0
94,0,0,0,1,0,0,0,0.1490326072250034,0
57,0,0,0,2,0,0,0,0.5334997919267582,0
57,0,0,1,0,0,0,0,0.39133323490329247,0
44,0,0,0,1,0,0,0,0.04214028707393508,0
82,0,0,1,0,0,0,0,30755.0,1
45,0,0,1,0,1,0,0,2.763866877971474,1
42,0,0,1,1,0,0,0,0.0,1
55,0,0,2,0,0,0,0,1.251121076233184,0
34,0,0,0,1,1,1,0,28.476954177897575,0
68,0,0,0,2,1,0,0,0.417910447761194,1
42,0,0,0,1,0,0,0,0.13426751592356687,0
21,0,0,0,1,1,0,0,35.685064935064936,0
252,0,0,1,1,0,0,0,0.0,1
75,0,0,6,1,0,0,0,26.446969696969695,0
63,0,0,6,0,0,0,0,0.0,0
46,0,0,1,1,0,0,0,19.285714285714285,1
64,0,0,1,1,0,0,0,0.010551832311421646,0
42,0,0,2,0,1,0,0,0.026606703180744685,0
54,0,0,2,0,0,1,0,5.250911501491548,0
33,0,0,0,1,0,0,0,1.4307151979565773,0
46,0,0,0,1,0,0,0,0.20582422909131587,0
48,0,0,3,1,0,0,0,0.03943300367028874,0
37,0,0,0,1,1,0,0,1.1494736842105264,0
34,0,0,0,0,1,0,0,0.0,1
79,0,0,4,0,0,0,0,1.3493574829079715,0
49,0,0,1,1,0,1,0,2.709486688247341,0
64,0,0,0,1,0,0,0,4.285500187336081,0
84,0,0,0,1,0,0,0,0.0,0
67,0,0,7,0,0,1,0,1.6445531437888514,0
35,0,0,2,0,1,0,1,0.016584983336600665,1
41,0,0,2,1,0,0,0,7.068320610687023,0
54,0,0,0,0,0,0,0,0.0,1
49,0,0,2,1,0,1,0,0.08144156445831606,0
55,0,0,0,2,0,0,0,0.0,1
48,0,0,2,1,0,1,0,2.8924546023794613,0
64,0,0,1,1,0,0,0,0.013468095470043838,0
38,0,0,0,2,0,0,0,0.0,1
262,0,0,0,0,1,0,0,14.075949367088608,1
59,0,0,1,1,0,0,0,5.654182879377432,0
44,0,0,0,2,0,0,0,0.0,1
53,0,0,3,1,0,0,0,0.004424778761061947,0
61,0,0,5,1,0,0,0,0.0,0
47,0,0,0,0,0,0,0,0.000366905155017428,1
57,0,0,2,5,0,0,0,0.0,1
47,0,0,0,4,0,0,0,7.1909194097616345,1
65,0,0,1,1,0,1,0,1.5276482880565825,0
176,0,1,1,0,0,0,0,0.0,1
90,0,0,9,0,0,0,0,0.0,0
100,0,0,9,1,0,1,0,4.7579399141630905,0
54,0,0,1,1,0,0,0,0.1686624934295408,0
70,0,0,4,1,0,1,0,0.14476452500404596,0
42,0,0,0,1,1,0,0,0.32089296426429,0
109,0,0,6,0,0,1,0,15.18547360539124,0
25,0,0,0,1,0,0,0,0.8181508888321851,0
49,0,0,0,0,0,0,0,0.041379310344827586,0
38,0,0,0,1,1,0,0,3.7371647509578545,1
62,0,0,3,1,0,0,1,1.3650240109764464,0
57,0,0,0,1,0,0,0,0.08962646912546135,0
138,0,0,0,1,1,0,0,1.733125,1
96,0,0,7,0,0,0,0,0.0532001080205239,0
58,0,0,1,1,0,0,0,0.5414110429447853,0
36,0,0,3,1,0,0,0,9.376465072667604e-05,0
28,0,0,1,1,0,0,0,2.301059001512859,1
427,0,1,0,1,1,0,1,2.582901554404145,1
82,0,0,0,0,1,0,0,0.11043956043956044,1
38,0,0,0,1,0,0,0,0.13444516910463059,0
47,0,0,0,1,1,0,0,0.44754253308128544,0
73,0,0,4,1,0,1,0,0.03362674315102364,0
34,0,0,1,1,0,0,0,0.36525047558655677,1
33,0,0,0,1,0,0,0,0.08783333580111642,0
62,0,0,3,0,0,0,0,1.1894656098184608,0
67,0,0,0,1,1,0,0,4.260791366906475,1
55,0,0,4,0,1,0,0,0.13888413193136281,0
59,0,0,1,1,0,0,0,0.19676416909189562,0
77,0,0,6,1,0,0,0,2.338235294117647,0
26,0,0,0,0,0,0,0,34.666666666666664,1
59,0,0,2,1,0,1,0,14.586631274131275,0
80,0,0,6,1,1,0,0,0.5812020460358056,0
32,0,0,1,0,1,0,0,0.010245901639344262,1
74,0,0,4,1,0,1,0,2.635624690542994,0
40,0,0,0,1,0,1,0,0.5789991998522804,0
30,0,0,0,0,1,0,0,1.0917159763313609,1
59,0,0,3,0,0,1,0,0.9641279614509436,0
41,0,0,1,1,0,0,0,0.0,1
115,0,0,9,1,0,0,0,7.14716577540107,0
50,0,0,1,1,0,0,0,0.1339820359281437,0
41,0,0,0,0,1,0,1,0.0,1
48,0,0,1,0,0,0,0,0.004144218814753419,1
61,0,0,0,0,0,0,0,2.0,1
41,0,0,0,1,1,0,1,1.7917241379310345,0
37,0,0,0,0,0,0,0,0.3229428912150523,0
34,0,0,0,1,0,0,0,0.05632100092109303,0
55,0,0,4,0,0,0,0,0.0,0
78,0,0,1,1,0,0,0,1.09875173370319,0
33,0,0,2,1,0,0,0,0.0,1
38,0,0,1,1,0,0,0,111.33333333333333,1
41,0,0,0,0,0,0,0,8.526652452025587,0
56,0,0,0,1,0,0,0,0.19280380176510523,1
39,0,0,0,2,0,0,0,0.08466306573757199,0
62,0,0,1,0,1,0,0,0.6950856673848363,0
63,0,0,3,1,0,1,0,0.2978490913273522,0
43,0,0,2,0,0,0,0,0.0,0
60,0,0,0,1,0,0,0,0.9137931034482759,0
37,0,0,0,3,1,1,0,0.27475468331846564,1
99,0,0,0,1,1,0,0,1.7242639157532775,0
77,0,0,3,1,0,0,0,0.6460603280192683,0
72,0,0,5,2,0,0,1,0.500554675118859,0
39,0,0,0,1,0,1,0,0.5915378356387306,0
127,0,0,0,0,0,0,0,1010.2857142857143,1
25,0,0,0,0,1,0,0,0.00558659217877095,1
36,0,0,0,1,1,0,0,5.271897957536127,1
52,0,0,0,1,0,0,0,7.858510465682298,0
55,0,0,2,1,0,0,0,0.03204529214533062,0
48,0,0,0,0,0,0,0,0.1814207650273224,0
30,0,0,0,1,1,0,0,4.241063244729606,1
89,0,0,4,0,0,0,0,0.5325077399380805,1
21,0,0,0,1,0,1,0,2.9763264169335746,0
55,0,0,0,1,0,0,1,0.026558847200398573,0
21,0,0,0,1,0,0,0,0.22576361221779548,0
76,0,0,2,3,0,0,0,35977.166666666664,1
61,0,0,0,1,0,0,0,0.19451944619980469,0
39,0,0,0,1,0,0,0,0.0,0
66,0,0,0,1,0,1,0,0.8798933578840363,0
81,0,0,5,1,0,0,0,0.033756990340620234,0
18,0,0,0,0,0,0,0,112.0625,1
22,0,0,0,0,0,0,0,10.564681724845997,0
98,0,0,0,1,1,0,0,0.0,1
33,0,0,0,1,0,0,0,0.3858858858858859,1
44,0,0,2,0,1,0,0,0.6123737373737373,1
59,0,0,1,1,0,0,0,0.0297807628944367,0
44,0,0,0,0,1,0,0,0.6191904047976012,1
73,0,0,1,1,1,0,1,0.4474822974036192,1
24,0,0,0,1,0,1,0,0.04458373171854527,0
114,0,0,14,2,0,1,0,1.5560096508936925,0
49,0,0,0,1,1,0,0,3.459592843923504,1
42,0,0,0,0,0,1,0,1.9724560380031668,0
52,0,0,1,4,0,0,0,18.92,0
93,0,0,1,1,0,0,0,1.7586206896551724,1
37,0,0,0,1,0,0,0,0.0,1
60,0,0,0,0,1,0,0,0.417910447761194,1
35,0,0,0,1,0,0,0,0.00928783597768601,0
46,0,0,1,0,0,0,0,0.31298076923076923,0
43,0,0,1,1,0,0,0,809.7721691678036,0
125,0,0,13,1,0,0,0,14.01465002712968,0
26,0,0,0,1,0,0,0,0.005194805194805195,0
64,0,0,5,1,0,0,0,4.33843813387424,0
110,0,0,0,1,0,0,0,5.985294117647059,1
88,0,0,8,0,0,1,0,7.647595818815331,0
52,0,0,0,0,0,0,0,0.2881667026560138,0
46,0,0,0,1,0,1,0,240.58715596330276,0
37,0,0,0,1,1,0,0,0.2263681592039801,0
37,0,0,0,1,0,0,0,0.004092769440654843,1
66,0,0,2,1,1,0,0,63.45454545454545,1
229,0,0,1,0,1,0,1,0.0,1
19,0,0,0,0,0,0,0,0.11514351699109204,0
61,0,0,5,1,0,0,0,2.582200587803086,0
53,0,0,3,0,0,0,0,1.2368504637276077,0
46,0,0,2,1,0,0,0,0.5167416291854073,0
45,0,0,0,1,0,0,1,0.7353866175035245,0
40,0,0,1,4,0,0,0,0.0,1
79,0,0,0,1,0,0,0,7.103524928548746,1
24,0,0,0,2,0,0,0,0.19536019536019536,0
47,0,0,0,1,0,0,0,14.370689655172415,1
32,0,0,0,1,0,0,0,11.68561872909699,1
57,0,0,0,0,1,0,0,0.0,1
91,0,0,10,1,0,1,0,1.206859388867757,0
23,0,0,0,0,1,0,0,11.208065994500458,1
65,0,0,3,1,0,0,0,0.9146300353952469,0
65,0,0,1,1,0,0,0,0.0,0
120,0,0,1,0,1,0,0,3.7993254637436764,1
100,0,0,8,0,0,0,0,0.40887401182251976,0
196,1,0,1,2,1,0,0,1.0450232558139534,1
76,0,0,2,1,0,0,0,0.3307786293457736,0
53,0,0,0,0,1,0,0,0.009615384615384616,1
33,0,0,2,0,1,0,0,0.6123737373737373,1
30,0,0,0,0,0,0,0,8.32,1
56,0,0,0,1,0,0,0,1.3237105930667956,0
56,0,0,3,1,0,0,0,0.7353414516388606,0
56,0,0,0,0,0,0,0,0.3787791257461968,0
118,0,0,0,0,1,0,0,0.0010940919037199124,1
42,0,0,0,0,1,0,0,0.15133755004932398,1
47,0,0,0,0,0,0,0,17.34949494949495,1
37,0,0,4,1,0,0,0,0.03260869565217391,1
77,0,0,5,1,0,0,0,1.8552850950316773,0
161,0,0,2,3,1,0,0,4.859472049689441,1
49,0,0,0,1,1,1,0,0.5205205205205206,0
42,0,0,1,1,0,0,0,36.333333333333336,1
69,0,0,8,0,0,0,0,0.19090719933416564,0
44,0,0,1,1,0,0,0,1.1709855131605795,0
70,0,0,5,2,0,0,1,16.53899204244032,0
61,0,0,0,2,1,0,0,6.32046332046332,1
203,0,0,0,1,0,0,0,2.4571428571428573,1
45,0,0,0,1,1,1,0,16.362549800796813,0
66,0,0,3,1,0,0,0,3.8011447020839446,0
62,0,0,6,0,0,1,0,0.49714285714285716,0
48,0,0,1,1,1,0,0,0.0,1
51,0,0,0,1,1,0,0,0.0,1
44,0,0,0,0,1,0,0,0.6191904047976012,1
131,0,0,12,1,0,1,0,7.235664144406965,0
125,0,0,11,1,1,1,1,2.248751101968851,0
83,0,0,3,1,0,1,0,0.08948406519256721,0
61,0,0,0,1,0,1,0,0.2731057166840834,0
46,0,0,0,0,0,0,0,0.009069062196029067,0
59,0,0,2,1,0,1,0,0.15327811286457904,0
37,0,0,0,1,0,1,0,1.6956352804040928,0
34,0,0,0,1,0,0,0,0.0,0
49,0,0,1,0,0,1,0,0.018995314153272536,0
30,0,0,0,1,0,0,0,0.00013219644391565866,0
43,0,0,2,0,0,1,0,0.0790558261521169,0
37,0,0,0,1,1,0,0,0.15938282575329188,1
75,0,0,2,2,0,0,0,0.013927576601671309,0
42,0,0,1,1,0,0,1,0.2746353081274189,0
65,0,0,0,1,0,0,0,0.13115905183893853,0
41,0,0,0,0,1,0,0,0.0,1
73,0,0,0,1,0,0,0,2.5048742945100053,1
27,0,0,0,1,0,1,0,27.266666666666666,0
39,0,0,0,1,0,0,0,6.664959765910753,1
38,0,0,0,2,0,1,0,2.0388539711043996,0
25,0,0,0,1,0,0,0,1.903534791743913,0
92,0,0,1,1,1,0,0,0.0,1
55,0,0,0,1,0,1,0,0.10074731433909388,0
126,0,0,0,6,1,0,0,84.78840970350404,1
45,0,0,1,1,1,0,0,0.6191904047976012,1
113,0,0,2,1,0,0,0,56.15731707317073,1
41,0,0,0,1,1,0,0,0.5388259526261586,0
179,0,0,3,2,0,0,0,9.166666666666666,1
36,0,0,0,1,0,0,0,3.5246577002302195,0
42,0,0,1,0,0,1,0,0.19699993762864093,0
85,0,0,6,1,0,0,0,1.2555469632978407,0
124,0,0,3,1,0,0,0,0.0,1
91,0,0,6,1,0,0,0,0.7398589796764828,0
49,0,0,0,1,0,0,0,0.14446969890441044,0
37,0,0,2,0,1,0,0,0.9778225806451613,1
32,0,0,0,2,0,0,0,131.5,0
35,0,0,0,1,0,0,0,0.7741935483870968,0
34,0,0,0,1,0,0,0,11.057722308892355,1
64,0,0,2,2,0,1,0,0.026274858349072325,0
34,0,0,0,1,0,0,0,7.108597285067873,1
54,0,0,0,1,1,0,0,0.0,1
91,0,0,6,1,0,0,0,0.5848712228756845,0
65,0,0,6,0,1,0,0,1.2352250247279921,0
36,0,0,0,1,0,0,0,0.11757167441690161,0
73,0,0,4,1,0,0,0,0.12842214010410458,0
88,0,0,11,0,0,1,0,0.21529835437844738,0
57,0,0,1,2,1,0,0,2.4234375,0
51,0,0,3,1,1,1,1,0.19826287334928655,0
86,0,0,10,0,0,0,0,4.857104485629868,0
169,0,0,1,0,1,0,0,0.0,1
59,0,0,0,1,0,0,0,0.018664850136239784,0
46,0,0,0,1,1,0,0,113.25581395348837,1
204,0,0,1,0,0,0,0,7.645161290322581,1
27,0,0,0,2,0,0,0,1.6355932203389831,1
105,0,0,4,1,0,1,0,7.51086103114368,0
27,0,0,0,2,0,0,0,1.6355932203389831,1
45,0,0,1,1,0,0,0,10.557911908646004,1
38,0,0,0,1,0,0,0,0.05242345497683878,0
34,0,0,0,0,1,0,0,0.001310923712066368,1
71,0,0,0,1,1,1,0,0.6276761545402346,1
75,0,0,0,1,1,1,0,2.0631410683362197,0
53,0,0,5,1,0,0,0,2.138508017662096,0
64,0,1,0,0,1,0,0,1.286783042394015,1
48,0,0,0,0,0,0,0,0.0,1
65,0,0,1,1,0,0,0,2.3683812405446294,0
59,0,0,0,1,0,0,0,0.0,0
42,0,0,0,1,0,0,0,0.5159027329459867,0
165,0,0,0,2,1,0,0,0.16098864395457582,1
64,0,0,5,1,0,0,0,1.6289428076256498,0
70,0,0,1,1,0,0,0,0.0,1
54,0,0,0,1,0,1,0,0.7226819541375873,0
31,0,0,0,1,0,0,0,53.648936170212764,0
99,0,0,9,1,0,0,0,0.056402439024390245,0
54,0,0,1,0,1,0,0,0.9778225806451613,1
26,0,0,0,3,0,0,0,0.8021831735889244,0
83,0,0,7,1,0,0,0,0.40719170238523705,0
76,0,0,4,1,0,0,0,14.102461362335433,0
27,0,0,0,1,1,0,0,0.0,1
29,0,0,0,1,0,0,0,1.5550359712230215,0
88,0,0,0,2,0,0,0,0.0,0
100,0,0,10,0,1,0,0,1.9083367897138117,0
239,0,0,1,1,1,0,0,0.0,1
33,0,0,1,1,1,0,0,0.00017391304347826088,1
43,0,0,0,0,0,0,0,0.004092769440654843,1
35,0,0,0,1,0,0,0,56.37826086956522,0
59,0,0,2,1,0,0,1,0.4308711752095108,0
137,0,0,5,1,0,0,0,26.555555555555557,0
131,0,0,14,1,0,0,0,1.1181667586968527,0
29,0,0,1,0,1,0,0,0.007836990595611285,1
24,0,0,0,1,0,1,0,5.4969261106600165,0
33,0,0,0,1,0,1,0,0.07468588557943746,0
192,0,0,1,0,0,0,0,0.09768076398362892,1
215,0,0,4,1,0,0,0,24.167315175097276,1
39,0,0,0,1,1,0,0,8.606545454545454,0
30,0,0,0,1,0,1,0,1.7892984542211652,0
72,0,0,3,1,0,1,0,0.6436688842840005,0
44,0,0,0,1,0,0,0,143.04264264264265,1
67,0,0,2,1,0,0,0,5.0055060566623285e-05,0
29,0,0,1,1,1,0,0,0.20130475302889095,0
23,0,0,0,0,0,0,0,0.8598358163575555,0
172,0,0,1,0,1,0,0,0.0,1
27,0,0,0,1,0,0,0,43667.666666666664,1
82,0,0,2,3,0,0,0,35975.666666666664,1
31,0,0,0,2,0,0,0,14.221938775510203,0
23,0,0,0,0,0,1,0,1.961610706738671,0
